C:\cg_training\Self_Driving_Car\Data\IMG\center_2019_01_31_22_01_39_083.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\left_2019_01_31_22_01_39_083.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\right_2019_01_31_22_01_39_083.jpg,0,1,0,30.19024
C:\cg_training\Self_Driving_Car\Data\IMG\center_2019_01_31_22_01_39_154.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\left_2019_01_31_22_01_39_154.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\right_2019_01_31_22_01_39_154.jpg,0,1,0,30.19029
C:\cg_training\Self_Driving_Car\Data\IMG\center_2019_01_31_22_01_39_221.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\left_2019_01_31_22_01_39_221.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\right_2019_01_31_22_01_39_221.jpg,0,1,0,30.19031
C:\cg_training\Self_Driving_Car\Data\IMG\center_2019_01_31_22_01_39_290.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\left_2019_01_31_22_01_39_290.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\right_2019_01_31_22_01_39_290.jpg,0,1,0,30.19029
C:\cg_training\Self_Driving_Car\Data\IMG\center_2019_01_31_22_01_39_358.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\left_2019_01_31_22_01_39_358.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\right_2019_01_31_22_01_39_358.jpg,-0.15,1,0,30.18439
C:\cg_training\Self_Driving_Car\Data\IMG\center_2019_01_31_22_01_39_428.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\left_2019_01_31_22_01_39_428.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\right_2019_01_31_22_01_39_428.jpg,0,1,0,30.18464
C:\cg_training\Self_Driving_Car\Data\IMG\center_2019_01_31_22_01_39_495.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\left_2019_01_31_22_01_39_495.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\right_2019_01_31_22_01_39_495.jpg,0,1,0,30.18991
C:\cg_training\Self_Driving_Car\Data\IMG\center_2019_01_31_22_01_39_565.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\left_2019_01_31_22_01_39_565.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\right_2019_01_31_22_01_39_565.jpg,0,1,0,30.19017
C:\cg_training\Self_Driving_Car\Data\IMG\center_2019_01_31_22_01_39_633.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\left_2019_01_31_22_01_39_633.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\right_2019_01_31_22_01_39_633.jpg,0,1,0,30.19024
C:\cg_training\Self_Driving_Car\Data\IMG\center_2019_01_31_22_01_39_701.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\left_2019_01_31_22_01_39_701.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\right_2019_01_31_22_01_39_701.jpg,0,1,0,30.19029
C:\cg_training\Self_Driving_Car\Data\IMG\center_2019_01_31_22_01_39_770.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\left_2019_01_31_22_01_39_770.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\right_2019_01_31_22_01_39_770.jpg,0,1,0,30.19029
C:\cg_training\Self_Driving_Car\Data\IMG\center_2019_01_31_22_01_39_836.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\left_2019_01_31_22_01_39_836.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\right_2019_01_31_22_01_39_836.jpg,-0.1,1,0,30.18771
C:\cg_training\Self_Driving_Car\Data\IMG\center_2019_01_31_22_01_39_906.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\left_2019_01_31_22_01_39_906.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\right_2019_01_31_22_01_39_906.jpg,0,1,0,30.191
C:\cg_training\Self_Driving_Car\Data\IMG\center_2019_01_31_22_01_39_976.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\left_2019_01_31_22_01_39_976.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\right_2019_01_31_22_01_39_976.jpg,0,1,0,30.19015
C:\cg_training\Self_Driving_Car\Data\IMG\center_2019_01_31_22_01_40_047.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\left_2019_01_31_22_01_40_047.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\right_2019_01_31_22_01_40_047.jpg,0,1,0,30.19007
C:\cg_training\Self_Driving_Car\Data\IMG\center_2019_01_31_22_01_40_117.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\left_2019_01_31_22_01_40_117.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\right_2019_01_31_22_01_40_117.jpg,0,1,0,30.1903
C:\cg_training\Self_Driving_Car\Data\IMG\center_2019_01_31_22_01_40_188.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\left_2019_01_31_22_01_40_188.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\right_2019_01_31_22_01_40_188.jpg,0,1,0,30.19029
C:\cg_training\Self_Driving_Car\Data\IMG\center_2019_01_31_22_01_40_256.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\left_2019_01_31_22_01_40_256.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\right_2019_01_31_22_01_40_256.jpg,0,1,0,30.19028
C:\cg_training\Self_Driving_Car\Data\IMG\center_2019_01_31_22_01_40_328.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\left_2019_01_31_22_01_40_328.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\right_2019_01_31_22_01_40_328.jpg,0,1,0,30.19031
C:\cg_training\Self_Driving_Car\Data\IMG\center_2019_01_31_22_01_40_398.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\left_2019_01_31_22_01_40_398.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\right_2019_01_31_22_01_40_398.jpg,0,1,0,30.1903
C:\cg_training\Self_Driving_Car\Data\IMG\center_2019_01_31_22_01_40_469.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\left_2019_01_31_22_01_40_469.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\right_2019_01_31_22_01_40_469.jpg,0,1,0,30.19031
C:\cg_training\Self_Driving_Car\Data\IMG\center_2019_01_31_22_01_40_538.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\left_2019_01_31_22_01_40_538.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\right_2019_01_31_22_01_40_538.jpg,0,1,0,30.19031
C:\cg_training\Self_Driving_Car\Data\IMG\center_2019_01_31_22_01_40_608.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\left_2019_01_31_22_01_40_608.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\right_2019_01_31_22_01_40_608.jpg,0,1,0,30.19028
C:\cg_training\Self_Driving_Car\Data\IMG\center_2019_01_31_22_01_40_679.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\left_2019_01_31_22_01_40_679.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\right_2019_01_31_22_01_40_679.jpg,-0.1,1,0,30.18765
C:\cg_training\Self_Driving_Car\Data\IMG\center_2019_01_31_22_01_40_746.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\left_2019_01_31_22_01_40_746.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\right_2019_01_31_22_01_40_746.jpg,0,1,0,30.18595
C:\cg_training\Self_Driving_Car\Data\IMG\center_2019_01_31_22_01_40_815.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\left_2019_01_31_22_01_40_815.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\right_2019_01_31_22_01_40_815.jpg,0,1,0,30.19015
C:\cg_training\Self_Driving_Car\Data\IMG\center_2019_01_31_22_01_40_884.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\left_2019_01_31_22_01_40_884.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\right_2019_01_31_22_01_40_884.jpg,0,1,0,30.19017
C:\cg_training\Self_Driving_Car\Data\IMG\center_2019_01_31_22_01_40_954.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\left_2019_01_31_22_01_40_954.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\right_2019_01_31_22_01_40_954.jpg,0,1,0,30.19026
C:\cg_training\Self_Driving_Car\Data\IMG\center_2019_01_31_22_01_41_022.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\left_2019_01_31_22_01_41_022.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\right_2019_01_31_22_01_41_022.jpg,0,1,0,30.19029
C:\cg_training\Self_Driving_Car\Data\IMG\center_2019_01_31_22_01_41_090.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\left_2019_01_31_22_01_41_090.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\right_2019_01_31_22_01_41_090.jpg,0,1,0,30.19029
C:\cg_training\Self_Driving_Car\Data\IMG\center_2019_01_31_22_01_41_158.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\left_2019_01_31_22_01_41_158.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\right_2019_01_31_22_01_41_158.jpg,-0.05,1,0,30.18978
C:\cg_training\Self_Driving_Car\Data\IMG\center_2019_01_31_22_01_41_228.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\left_2019_01_31_22_01_41_228.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\right_2019_01_31_22_01_41_228.jpg,0,1,0,30.19088
C:\cg_training\Self_Driving_Car\Data\IMG\center_2019_01_31_22_01_41_296.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\left_2019_01_31_22_01_41_296.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\right_2019_01_31_22_01_41_296.jpg,0,1,0,30.19021
C:\cg_training\Self_Driving_Car\Data\IMG\center_2019_01_31_22_01_41_364.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\left_2019_01_31_22_01_41_364.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\right_2019_01_31_22_01_41_364.jpg,0,1,0,30.19029
C:\cg_training\Self_Driving_Car\Data\IMG\center_2019_01_31_22_01_41_432.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\left_2019_01_31_22_01_41_432.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\right_2019_01_31_22_01_41_432.jpg,0,1,0,30.19029
C:\cg_training\Self_Driving_Car\Data\IMG\center_2019_01_31_22_01_41_500.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\left_2019_01_31_22_01_41_500.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\right_2019_01_31_22_01_41_500.jpg,0,1,0,30.19029
C:\cg_training\Self_Driving_Car\Data\IMG\center_2019_01_31_22_01_41_571.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\left_2019_01_31_22_01_41_571.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\right_2019_01_31_22_01_41_571.jpg,-0.05,1,0,30.18975
C:\cg_training\Self_Driving_Car\Data\IMG\center_2019_01_31_22_01_41_640.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\left_2019_01_31_22_01_41_640.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\right_2019_01_31_22_01_41_640.jpg,-0.2,1,0,30.17996
C:\cg_training\Self_Driving_Car\Data\IMG\center_2019_01_31_22_01_41_713.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\left_2019_01_31_22_01_41_713.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\right_2019_01_31_22_01_41_713.jpg,-0.4,1,0,30.15761
C:\cg_training\Self_Driving_Car\Data\IMG\center_2019_01_31_22_01_41_781.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\left_2019_01_31_22_01_41_781.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\right_2019_01_31_22_01_41_781.jpg,0,1,0,30.18744
C:\cg_training\Self_Driving_Car\Data\IMG\center_2019_01_31_22_01_41_851.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\left_2019_01_31_22_01_41_851.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\right_2019_01_31_22_01_41_851.jpg,0,1,0,30.18982
C:\cg_training\Self_Driving_Car\Data\IMG\center_2019_01_31_22_01_41_922.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\left_2019_01_31_22_01_41_922.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\right_2019_01_31_22_01_41_922.jpg,0,1,0,30.19016
C:\cg_training\Self_Driving_Car\Data\IMG\center_2019_01_31_22_01_41_989.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\left_2019_01_31_22_01_41_989.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\right_2019_01_31_22_01_41_989.jpg,0,1,0,30.19028
C:\cg_training\Self_Driving_Car\Data\IMG\center_2019_01_31_22_01_42_059.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\left_2019_01_31_22_01_42_059.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\right_2019_01_31_22_01_42_059.jpg,0,1,0,30.19029
C:\cg_training\Self_Driving_Car\Data\IMG\center_2019_01_31_22_01_42_129.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\left_2019_01_31_22_01_42_129.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\right_2019_01_31_22_01_42_129.jpg,0,1,0,30.19029
C:\cg_training\Self_Driving_Car\Data\IMG\center_2019_01_31_22_01_42_196.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\left_2019_01_31_22_01_42_196.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\right_2019_01_31_22_01_42_196.jpg,0,1,0,30.19029
C:\cg_training\Self_Driving_Car\Data\IMG\center_2019_01_31_22_01_42_264.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\left_2019_01_31_22_01_42_264.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\right_2019_01_31_22_01_42_264.jpg,0,1,0,30.19028
C:\cg_training\Self_Driving_Car\Data\IMG\center_2019_01_31_22_01_42_334.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\left_2019_01_31_22_01_42_334.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\right_2019_01_31_22_01_42_334.jpg,-0.15,1,0,30.18426
C:\cg_training\Self_Driving_Car\Data\IMG\center_2019_01_31_22_01_42_402.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\left_2019_01_31_22_01_42_402.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\right_2019_01_31_22_01_42_402.jpg,-0.3,1,0,30.16929
C:\cg_training\Self_Driving_Car\Data\IMG\center_2019_01_31_22_01_42_472.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\left_2019_01_31_22_01_42_472.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\right_2019_01_31_22_01_42_472.jpg,0,1,0,30.18992
C:\cg_training\Self_Driving_Car\Data\IMG\center_2019_01_31_22_01_42_541.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\left_2019_01_31_22_01_42_541.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\right_2019_01_31_22_01_42_541.jpg,0,1,0,30.19011
C:\cg_training\Self_Driving_Car\Data\IMG\center_2019_01_31_22_01_42_608.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\left_2019_01_31_22_01_42_608.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\right_2019_01_31_22_01_42_608.jpg,0,1,0,30.19026
C:\cg_training\Self_Driving_Car\Data\IMG\center_2019_01_31_22_01_42_678.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\left_2019_01_31_22_01_42_678.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\right_2019_01_31_22_01_42_678.jpg,0,1,0,30.19031
C:\cg_training\Self_Driving_Car\Data\IMG\center_2019_01_31_22_01_42_748.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\left_2019_01_31_22_01_42_748.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\right_2019_01_31_22_01_42_748.jpg,0,1,0,30.19029
C:\cg_training\Self_Driving_Car\Data\IMG\center_2019_01_31_22_01_42_817.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\left_2019_01_31_22_01_42_817.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\right_2019_01_31_22_01_42_817.jpg,0,1,0,30.1903
C:\cg_training\Self_Driving_Car\Data\IMG\center_2019_01_31_22_01_42_888.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\left_2019_01_31_22_01_42_888.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\right_2019_01_31_22_01_42_888.jpg,0,1,0,30.19029
C:\cg_training\Self_Driving_Car\Data\IMG\center_2019_01_31_22_01_42_954.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\left_2019_01_31_22_01_42_954.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\right_2019_01_31_22_01_42_954.jpg,0,1,0,30.19032
C:\cg_training\Self_Driving_Car\Data\IMG\center_2019_01_31_22_01_43_025.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\left_2019_01_31_22_01_43_025.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\right_2019_01_31_22_01_43_025.jpg,0,1,0,30.1903
C:\cg_training\Self_Driving_Car\Data\IMG\center_2019_01_31_22_01_43_093.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\left_2019_01_31_22_01_43_093.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\right_2019_01_31_22_01_43_093.jpg,0,1,0,30.1903
C:\cg_training\Self_Driving_Car\Data\IMG\center_2019_01_31_22_01_43_166.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\left_2019_01_31_22_01_43_166.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\right_2019_01_31_22_01_43_166.jpg,0,1,0,30.1903
C:\cg_training\Self_Driving_Car\Data\IMG\center_2019_01_31_22_01_43_234.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\left_2019_01_31_22_01_43_234.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\right_2019_01_31_22_01_43_234.jpg,0,1,0,30.19027
C:\cg_training\Self_Driving_Car\Data\IMG\center_2019_01_31_22_01_43_302.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\left_2019_01_31_22_01_43_302.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\right_2019_01_31_22_01_43_302.jpg,0,1,0,30.19029
C:\cg_training\Self_Driving_Car\Data\IMG\center_2019_01_31_22_01_43_371.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\left_2019_01_31_22_01_43_371.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\right_2019_01_31_22_01_43_371.jpg,0,1,0,30.1903
C:\cg_training\Self_Driving_Car\Data\IMG\center_2019_01_31_22_01_43_442.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\left_2019_01_31_22_01_43_442.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\right_2019_01_31_22_01_43_442.jpg,0,1,0,30.19032
C:\cg_training\Self_Driving_Car\Data\IMG\center_2019_01_31_22_01_43_509.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\left_2019_01_31_22_01_43_509.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\right_2019_01_31_22_01_43_509.jpg,0,1,0,30.19031
C:\cg_training\Self_Driving_Car\Data\IMG\center_2019_01_31_22_01_43_578.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\left_2019_01_31_22_01_43_578.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\right_2019_01_31_22_01_43_578.jpg,0,1,0,30.19028
C:\cg_training\Self_Driving_Car\Data\IMG\center_2019_01_31_22_01_43_648.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\left_2019_01_31_22_01_43_648.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\right_2019_01_31_22_01_43_648.jpg,0,1,0,30.19029
C:\cg_training\Self_Driving_Car\Data\IMG\center_2019_01_31_22_01_43_719.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\left_2019_01_31_22_01_43_719.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\right_2019_01_31_22_01_43_719.jpg,0,1,0,30.1903
C:\cg_training\Self_Driving_Car\Data\IMG\center_2019_01_31_22_01_43_789.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\left_2019_01_31_22_01_43_789.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\right_2019_01_31_22_01_43_789.jpg,0,1,0,30.1903
C:\cg_training\Self_Driving_Car\Data\IMG\center_2019_01_31_22_01_43_860.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\left_2019_01_31_22_01_43_860.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\right_2019_01_31_22_01_43_860.jpg,0,1,0,30.19029
C:\cg_training\Self_Driving_Car\Data\IMG\center_2019_01_31_22_01_43_927.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\left_2019_01_31_22_01_43_927.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\right_2019_01_31_22_01_43_927.jpg,0,1,0,30.19031
C:\cg_training\Self_Driving_Car\Data\IMG\center_2019_01_31_22_01_43_995.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\left_2019_01_31_22_01_43_995.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\right_2019_01_31_22_01_43_995.jpg,0,1,0,30.19029
C:\cg_training\Self_Driving_Car\Data\IMG\center_2019_01_31_22_01_44_064.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\left_2019_01_31_22_01_44_064.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\right_2019_01_31_22_01_44_064.jpg,0,1,0,30.1903
C:\cg_training\Self_Driving_Car\Data\IMG\center_2019_01_31_22_01_44_136.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\left_2019_01_31_22_01_44_136.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\right_2019_01_31_22_01_44_136.jpg,0,1,0,30.19032
C:\cg_training\Self_Driving_Car\Data\IMG\center_2019_01_31_22_01_44_206.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\left_2019_01_31_22_01_44_206.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\right_2019_01_31_22_01_44_206.jpg,0,1,0,30.1903
C:\cg_training\Self_Driving_Car\Data\IMG\center_2019_01_31_22_01_44_275.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\left_2019_01_31_22_01_44_275.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\right_2019_01_31_22_01_44_275.jpg,0,1,0,30.19031
C:\cg_training\Self_Driving_Car\Data\IMG\center_2019_01_31_22_01_44_345.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\left_2019_01_31_22_01_44_345.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\right_2019_01_31_22_01_44_345.jpg,0,1,0,30.19029
C:\cg_training\Self_Driving_Car\Data\IMG\center_2019_01_31_22_01_44_413.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\left_2019_01_31_22_01_44_413.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\right_2019_01_31_22_01_44_413.jpg,0,1,0,30.1903
C:\cg_training\Self_Driving_Car\Data\IMG\center_2019_01_31_22_01_44_485.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\left_2019_01_31_22_01_44_485.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\right_2019_01_31_22_01_44_485.jpg,0,1,0,30.19029
C:\cg_training\Self_Driving_Car\Data\IMG\center_2019_01_31_22_01_44_556.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\left_2019_01_31_22_01_44_556.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\right_2019_01_31_22_01_44_556.jpg,0,1,0,30.1903
C:\cg_training\Self_Driving_Car\Data\IMG\center_2019_01_31_22_01_44_624.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\left_2019_01_31_22_01_44_624.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\right_2019_01_31_22_01_44_624.jpg,0,1,0,30.1903
C:\cg_training\Self_Driving_Car\Data\IMG\center_2019_01_31_22_01_44_694.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\left_2019_01_31_22_01_44_694.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\right_2019_01_31_22_01_44_694.jpg,0,1,0,30.19028
C:\cg_training\Self_Driving_Car\Data\IMG\center_2019_01_31_22_01_44_764.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\left_2019_01_31_22_01_44_764.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\right_2019_01_31_22_01_44_764.jpg,0,1,0,30.19031
C:\cg_training\Self_Driving_Car\Data\IMG\center_2019_01_31_22_01_44_832.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\left_2019_01_31_22_01_44_832.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\right_2019_01_31_22_01_44_832.jpg,0,1,0,30.19031
C:\cg_training\Self_Driving_Car\Data\IMG\center_2019_01_31_22_01_44_904.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\left_2019_01_31_22_01_44_904.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\right_2019_01_31_22_01_44_904.jpg,-0.05,1,0,30.18973
C:\cg_training\Self_Driving_Car\Data\IMG\center_2019_01_31_22_01_44_972.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\left_2019_01_31_22_01_44_972.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\right_2019_01_31_22_01_44_972.jpg,-0.25,1,0,30.1748
C:\cg_training\Self_Driving_Car\Data\IMG\center_2019_01_31_22_01_45_040.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\left_2019_01_31_22_01_45_040.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\right_2019_01_31_22_01_45_040.jpg,0,1,0,30.18927
C:\cg_training\Self_Driving_Car\Data\IMG\center_2019_01_31_22_01_45_108.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\left_2019_01_31_22_01_45_108.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\right_2019_01_31_22_01_45_108.jpg,0,1,0,30.19016
C:\cg_training\Self_Driving_Car\Data\IMG\center_2019_01_31_22_01_45_175.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\left_2019_01_31_22_01_45_175.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\right_2019_01_31_22_01_45_175.jpg,0,1,0,30.19023
C:\cg_training\Self_Driving_Car\Data\IMG\center_2019_01_31_22_01_45_246.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\left_2019_01_31_22_01_45_246.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\right_2019_01_31_22_01_45_246.jpg,0,1,0,30.19029
C:\cg_training\Self_Driving_Car\Data\IMG\center_2019_01_31_22_01_45_316.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\left_2019_01_31_22_01_45_316.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\right_2019_01_31_22_01_45_316.jpg,0,1,0,30.1903
C:\cg_training\Self_Driving_Car\Data\IMG\center_2019_01_31_22_01_45_387.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\left_2019_01_31_22_01_45_387.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\right_2019_01_31_22_01_45_387.jpg,-0.15,1,0,30.18449
C:\cg_training\Self_Driving_Car\Data\IMG\center_2019_01_31_22_01_45_456.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\left_2019_01_31_22_01_45_456.jpg,C:\cg_training\Self_Driving_Car\Data\IMG\right_2019_01_31_22_01_45_456.jpg,0,1,0,30.18608
